WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,Estimates Start After
186,TUR,NGDPRPPPPC,Türkiye,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",9122.791,9306.726,9408.984,9637.188,10072.024,10282.988,10778.57,11633.679,11662.988,11485.362,12332.081,12237.752,12758.208,13563.634,12622.216,13321.679,14040.151,14873.721,15117.162,14416.151,15198.583,14133.897,14864.246,15537.13,16852.71,18141.34,19159.887,19882.136,19783.247,18558.16,19804.918,21728.07,22496.657,24074.301,24929.24,26095.081,26599.436,28242.491,28670.231,28504.81,28875.576,31773.682,33295.938,34401.452,35074.209,35800.942,36588.792,37465.628,38379.961,39341.451,2023.0
925,TKM,NGDPRPPPPC,Turkmenistan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,6072.211,5410.358,4361.188,3957.795,3623.68,3163.573,3329.989,3832.197,4491.999,5348.132,6126.272,7099.714,8058.141,9011.177,9887.494,10852.749,12303.047,12896.519,14716.189,16292.081,17153.447,16545.224,16829.676,16885.134,16513.888,16585.413,16604.968,15753.677,15193.362,14923.747,15499.707,15595.559,15755.021,15921.102,16099.539,16285.888,16480.074,16682.617,2004.0
869,TUV,NGDPRPPPPC,Tuvalu,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,,,3631.772,3503.501,3393.536,3224.764,3225.08,3403.837,3581.543,3337.179,3213.321,3410.929,3228.303,3360.174,3402.929,3707.626,3868.497,4083.308,4123.871,4675.636,4458.373,4521.173,4534.113,4690.51,4836.465,4937.437,5027.592,5111.03,5194.859,5274.789,2017.0
746,UGA,NGDPRPPPPC,Uganda,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1040.997,1049.172,1101.63,1120.662,1052.927,987.651,962.454,965.182,1007.337,1033.247,1061.718,1043.522,1069.872,1103.837,1150.884,1217.669,1256.196,1273.256,1309.755,1369.552,1377.424,1451.161,1503.453,1540.509,1575.099,1676.352,1735.103,1812.019,1932.937,2020.209,2102.267,2190.743,2172.224,2192.977,2253.877,2364.685,2299.413,2383.105,2441.33,2561.488,2446.288,2505.239,2572.836,2604.548,2671.067,2762.918,2847.943,2917.144,3000.133,3116.385,2021.0
926,UKR,NGDPRPPPPC,Ukraine,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,14495.738,13019.819,11204.486,8708.542,7710.171,7004.428,6852.282,6780.253,6825.907,7295.688,8007.261,8505.308,9388.106,10572.024,10981.664,11888.365,12939.345,13289.867,11327.655,11839.776,12526.09,12576.492,12611.945,12467.834,11292.085,11612.979,11942.821,12428.081,12902.796,12512.756,13076.818,10854.636,12025.782,12349.124,12783.09,13128.444,13436.678,13937.293,14538.385,2020.0
466,ARE,NGDPRPPPPC,United Arab Emirates,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",168229.701,166859.995,145599.832,133395.915,128696.627,119087.759,92135.431,93141.292,76003.846,84650.971,105504.191,103129.824,101955.464,98689.425,99050.302,97687.065,101612.908,104460.373,95932.627,93071.464,105865.836,101516.927,98336.147,100904.05,104383.904,100244.954,90205.284,75018.704,59630.356,55633.163,58118.434,60775.516,60923.347,63006.349,64605.401,67908.511,70253.338,69377.0,69819.141,69576.041,67703.847,68616.121,73407.205,75301.777,77339.169,79952.703,82750.555,85747.492,88959.884,92385.55,2021.0
112,GBR,NGDPRPPPPC,United Kingdom,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",23918.319,23742.183,24237.563,25236.065,25753.891,26737.955,27505.722,28935.236,30431.096,31074.269,31160.525,30615.303,30612.628,31234.32,32216.789,32892.885,33661.55,35228.506,36330.995,37311.609,38789.476,39636.96,40175.3,41251.138,42031.497,42851.725,43575.668,44358.699,43897.05,41577.333,42170.141,42299.19,42656.057,43148.984,44189.476,44814.699,45301.296,46228.038,46597.567,47106.551,42047.585,45560.231,47181.051,47019.72,47020.791,47544.456,48180.617,48851.387,49469.177,50014.695,2020.0
111,USA,NGDPRPPPPC,United States,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",31883.244,32366.107,31479.637,32624.927,34680.696,35807.236,36711.842,37642.52,38859.951,39909.268,40212.973,39639.103,40494.352,41069.853,42208.934,42832.333,43933.418,45342.004,46825.468,48510.106,49933.507,49894.568,50249.116,51171.721,52659.769,53992.383,54973.253,55522.604,55072.231,53189.724,54206.538,54664.954,55520.799,56308.602,57315.088,58579.252,59221.632,60292.978,61750.7,62980.639,61080.527,64416.871,65431.88,66762.2,68176.929,69039.954,70015.184,71067.704,72137.322,73223.039,2023.0
298,URY,NGDPRPPPPC,Uruguay,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",12218.933,12365.981,11132.514,10413.891,10196.874,10162.711,10863.56,11441.316,11430.471,11492.803,11463.641,11800.665,12660.681,12919.626,13730.405,13447.599,14110.058,14715.545,15259.072,14857.654,14512.002,13944.419,12884.741,13020.705,13659.936,14631.091,15205.129,16195.972,17336.199,17991.49,19289.101,20190.139,20820.127,21698.969,22313.969,22310.371,22601.53,22909.415,22863.446,22993.361,21221.881,22325.587,23298.361,23307.703,24093.437,24715.682,25282.985,25812.34,26327.043,26825.76,2022.0
927,UZB,NGDPRPPPPC,Uzbekistan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,3099.392,2959.818,2751.773,2678.055,2671.689,2723.874,2798.323,2876.859,2997.801,3082.744,3167.414,3259.936,3463.106,3660.823,3891.802,4205.409,4514.745,4798.689,5053.213,5224.145,5513.405,5829.285,6127.969,6458.147,6721.482,6897.807,7183.464,7476.063,7479.137,7880.899,8159.81,8467.581,8733.062,9023.987,9332.932,9653.635,9984.786,10327.501,2023.0
846,VUT,NGDPRPPPPC,Vanuatu,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2397.862,2418.653,2386.334,2399.628,2548.532,2478.702,2403.794,2301.113,2199.715,2218.145,2444.119,2470.948,2485.428,2455.886,2560.646,2520.842,2514.17,2570.699,2535.016,2479.931,2568.154,2425.453,2247.982,2290.734,2328.523,2396.925,2541.275,2555.575,2638.04,2660.671,2630.017,2651.606,2618.166,2571.166,2592.2,2543.206,2624.721,2727.789,2743.801,2769.046,2543.592,2421.099,2385.675,2357.667,2347.167,2349.147,2342.013,2331.921,2310.826,2289.921,2020.0
299,VEN,NGDPRPPPPC,Venezuela,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",20186.34,19334.152,19272.795,16896.36,17293.483,16970.144,17786.242,18183.764,18894.442,15876.527,16357.288,17526.407,18161.14,17801.821,17001.451,17293.123,16895.469,17608.971,17314.461,15961.479,16006.173,16276.733,14594.517,13247.265,15422.433,16748.656,18118.971,19405.512,20122.821,19189.24,18626.208,19122.778,19908.776,19891.126,18850.658,17439.051,14423.283,12271.362,10384.299,7804.256,5437.238,5564.19,6158.672,6495.998,6776.652,6923.04,,,,,2010.0
582,VNM,NGDPRPPPPC,Vietnam,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1437.143,1489.395,1579.654,1660.203,1765.816,1829.438,1853.298,1858.437,1916.307,2025.15,2041.063,2120.262,2264.059,2404.986,2573.825,2773.524,2984.436,3177.756,3309.752,3416.117,3599.173,3795.973,4011.636,4265.994,4556.153,4855.02,5145.627,5460.725,5714.783,5964.555,6284.506,6695.705,6988.794,7298.825,7684.58,8133.268,8585.476,9085.612,9661.291,10176.85,10350.775,10515.404,11260.399,11729.785,12353.923,13053.171,13797.168,14587.79,15427.197,16314.905,2022.0
487,WBG,NGDPRPPPPC,West Bank and Gaza,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,4035.588,4033.377,3853.316,4176.577,4628.109,4857.973,4309.789,3802.477,3238.112,3592.491,4260.696,4605.633,4428.609,4463.905,4668.002,4938.184,5091.926,5443.689,5636.7,5763.351,5622.601,5701.394,6070.647,6025.007,5947.337,5879.786,5087.056,5312.497,5397.771,4953.437,,,,,,,2022.0
474,YEM,NGDPRPPPPC,Yemen,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,3021.402,3090.909,3219.56,3223.994,3314.046,3376.303,3417.938,3492.244,3595.605,3626.891,3743.592,3779.93,3824.577,3864.261,3912.509,4022.501,4030.834,4040.266,4063.637,4096.953,4284.614,3632.281,3612.52,3679.406,3569.535,2499.784,2206.237,2040.665,2004.593,1997.34,1784.012,1727.547,1717.606,1646.271,1594.345,1582.714,1657.252,1727.764,1793.654,1853.931,2022.0
754,ZMB,NGDPRPPPPC,Zambia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3146.977,3248.776,3056.044,2929.153,2792.938,2744.385,2709.684,2670.09,2832.173,2647.402,2551.859,2459.531,2437.342,2366.823,1991.19,1999.361,2071.713,2096.299,2034.901,2074.458,2096.494,2142.792,2171.935,2252.12,2335.074,2422.44,2525.103,2641.037,2746.496,2894.97,3083.362,3146.851,3275.975,3330.892,3375.948,3365.373,3384.265,3395.477,3425.956,3372.366,3183.658,3287.428,3365.881,3417.371,3482.842,3555.378,3628.238,3709.216,3795.124,3882.669,2022.0
698,ZWE,NGDPRPPPPC,Zimbabwe,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,3076.857,3050.987,2929.653,2923.859,2705.792,2265.173,2106.849,1934.171,1837.432,1770.524,1471.745,1566.379,1857.983,2101.422,2338.51,2319.258,2314.779,2317.436,2299.015,2383.019,2466.863,2270.392,2054.59,2184.108,2278.032,2347.49,2376.0,2407.248,2438.621,2468.207,2496.575,2523.962,2017.0
